번호,대여소,거치대수,주소,위도,경도
1308,안암로터리 버스정류장 앞,18,서울특별시 성북구 안암로 69 안암로터리 버스정류장,37.582592,127.028976
1309,보문3교 옆,1,서울특별시 성북구 인촌로 16 성북구 안암동2가 140-1,0.000000,0.000000
131,증산2교,23,서울특별시 서대문구 증가로 264 북가좌동354-4,37.584171,126.911102
1313,정릉교회 앞,10,서울특별시 성북구 정릉로27가길 28-2 성북구 정릉동 138-15,37.603245,127.014191
1314,정릉꿈에그린1단지 201동 앞,8,서울특별시 성북구 아리랑로19길 20 성북구 정릉동 966-62,37.602440,127.011688
1315,고려사대부속중고 정문,10,서울특별시 성북구 보국문로29길 23 성북구 정릉동 966-1,37.607761,127.003281
1316,고려사대부속중고 건너편,20,서울특별시 성북구 보국문로29길 23 성북구 정릉동 966-1,37.607262,127.002838
1318,길음역 3번출구 뒤,10,서울특별시 성북구 동소문로 248 동소문로248,37.603085,127.024788
1319,종암사거리 분수대,10,서울특별시 성북구 종암로 147 성북구 하월곡동 104-134,37.603043,127.033272
1320,LG베스트샵 종암점,10,서울특별시 성북구 종암로 88 성북구 종암동 15-7,37.599285,127.034622
1321,국민은행 종암동지점 앞,14,서울특별시 성북구 종암로3길 37-2 성북구 종암동 12-33,37.593288,127.036667
1322,래미안라센트아파트 103동 앞,10,서울특별시 성북구 종암로3길 37-2 성북구 종암동 12-33,37.598068,127.039276
1323,월곡역 입구 육교 밑,10,서울특별시 성북구 월곡로 지하 107 성북구 종암동 113-10,37.600433,127.040207
1325,상월곡역 4번출구,10,서울특별시 성북구 화랑로 148 성북구 상월곡동 산7-1,37.605808,127.047737
1326,상월곡역 1번출구,10,서울특별시 성북구 화랑로 지하 157 성북구 상월곡동 35-9,37.606068,127.047318
1327,상월곡역 3번출구,10,서울특별시 성북구 화랑로 지하 157 성북구 상월곡동 26-1,37.607342,127.050682
1328,월곡역 3번출구,10,서울특별시 성북구 월곡로 지하 107 성북구 하월곡동 37-4,37.602627,127.041634
133,해담는다리,15,서울특별시 서대문구 불광천길 150 345-27,37.582031,126.908997
1332,석계역 5번출구 건너편,10,서울특별시 노원구 화랑로 지하 347-1 성북구 석관동 134-4,37.613556,127.066093
1333,석관초등학교 앞,15,서울특별시 성북구 돌곶이로22길 21 성북구 석관동 202-3,37.610523,127.059799
1334,석관동주민센터 앞,10,서울특별시 성북구 화랑로 296 성북구 석관동 384-2,37.612999,127.061310
1336,성북3교 위,20,서울특별시 성북구 보문로 192 성북3교 위,37.591251,127.014008
1337,돈암성당 옆,10,서울특별시 성북구 인촌로7길 120 돈암성당 옆,37.590382,127.017136
1338,용문2교 옆,15,서울특별시 성북구 인촌로7길 24 용문2교 옆,37.586899,127.020752
1339,삼성전자서비스 성북센터,9,서울특별시 성북구 월계로 28 삼성전자서비스 성북센터,37.610569,127.033508
134,연세로 명물길,8,서울특별시 서대문구 명물길 33 31-69,37.557892,126.938080
1340,광운초등학교 앞,8,서울특별시 성북구 한천로 693 광운초등학교 앞,37.619560,127.053802
1342,성북쉼터 앞,15,서울특별시 성북구 성북로21길 32 성북쉼터 앞,37.592617,126.997932
1343,한성대7번출구 앞,10,서울특별시 성북구 동소문로 11 한성대7번출구 앞,37.589249,127.007378
1344,아리랑시네센터 앞,10,서울특별시 성북구 아리랑로 82 아리랑시네센터 앞,37.600288,127.013702
1346,길음8골어린이공원 옆,15,서울특별시 성북구 길음로13길 22 길음8골어린이공원 옆,37.608978,127.020248
1347,길음래미안아파트817동 상가 앞,20,서울특별시 성북구 길음로 33 길음래미안아파트817동 상가 앞,37.607105,127.021500
1348,성북제일새마을금고 본점 앞,12,서울특별시 성북구 길음로 20 성북제일새마을금고 본점 앞,37.604752,127.022758
1349,월계2교 버스정류장 앞,10,서울특별시 성북구 한천로101길 18 월계2교 버스정유장 앞,37.623829,127.050201
135,명물길 원형무대 앞,10,서울특별시 서대문구 명물길 33 31-69,37.559101,126.939178
1351,안암2교 옆,8,서울특별시 성북구 안암로 17 SK제삼주유소 앞,37.579449,127.024193
1352,e 편한세상 보문아파트 내,8,서울특별시 성북구 낙산길 255 e 편한세상 보문아파트 내,37.583881,127.017097
1353,금호어울림센터힐 내,8,서울특별시 성북구 동소문로34길 73 금호어울림센터힐 내,37.600830,127.023552
1354,고려대학교 2번출구,10,서울특별시 성북구 종암로 지하 1 고려대학교 2번출구,37.590714,127.036194
1355,보문2교,20,서울특별시 성북구 보문로30길 29 보문2교,37.588699,127.018913
1357,북한산보국문역,20,서울특별시 성북구 보국문로 91 북한산보국문역,37.612072,127.008133
1358,정릉도서관 앞,7,서울특별시 성북구 보국문로 7-10 정릉도서관 앞,37.604790,127.010582
1359,장위뉴타운 꿈에 숲 코오롱 하늘채 앞,20,서울특별시 성북구 월계로 172 장위뉴타운 꿈에 숲 코오롱 하늘채 앞,37.619801,127.045097
136,대흥동 주민센터,7,서울특별시 마포구 신촌로26길 10 1-83,37.556004,126.942299
1360,정릉역,10,서울특별시 성북구 정릉로 272 정릉역,37.603096,127.013504
1361,홍익중고 입구,20,서울특별시 성북구 성북로14가길 23 홍익중고 입구,37.592842,127.002121
1362,보문역6번출구 앞,10,서울특별시 성북구 보문로 112-2 보문역6번출구 앞,37.585098,127.019676
1363,보문4교 인근,15,서울특별시 성북구 보문로22길 28 보문4교 인근,37.583752,127.021950
1364,성북동 치안센터 앞,10,서울특별시 성북구 성북로 25 성북동 치안센터 앞,37.590172,127.004089
1365,선잠단지 앞,15,서울특별시 성북구 성북로 102-10 선잠단지 앞,37.593361,126.999092
1366,일신초등학교 옆,10,서울특별시 성북구 월곡로 74 일신초등학교 옆,37.599720,127.040382
1367,길음문화복합미디어센터,15,서울특별시 성북구 길음로7길 20 길음문화복합미디어센터,37.603512,127.022560
1368,성신여대입구 교차로,10,서울특별시 성북구 보문로34길 87 성신여대입구 교차로,37.591480,127.020103
1369,미아사거리,15,서울특별시 성북구 동소문로 327 미아사거리,37.609131,127.030029
137,NH농협 신촌지점 앞,10,서울특별시 서대문구 연세로2다길 58 60-11,37.556812,126.943184
1370,복자사랑 피정의 집,20,서울특별시 성북구 성북로 132-4 복자사랑 피정의 집,37.594540,126.995209
1372,KEB은행 고대점,15,서울특별시 성북구 인촌로 113 KEB은행 고대점,37.586559,127.031960
1373,성북구보건소 건너편,8,서울특별시 성북구 화랑로 63 성북구보건소 건너편,37.602291,127.038979
1375,생명의 전화 종합복지관 앞 교차로,20,서울특별시 성북구 오패산로 21 생명의 전화 종합복지관 앞 교차로,37.603909,127.037376
1376,한국과학기술연구원 정문,7,서울특별시 성북구 화랑로14길 5 한국과학기술연구원 정문,37.600239,127.045380
1377,한국과학기술연구원 후문,10,서울특별시 성북구 화랑로14길 5 한국과학기술연구원 후문,37.603958,127.045341
138,신촌동 제1공영주차장 앞,10,서울특별시 서대문구 증가로 264 342-14,37.559177,126.934525
139,연세대 정문 건너편,13,서울특별시 서대문구 연세로 42 76-25,37.559795,126.934479
140,이화여대 후문,20,서울특별시 서대문구 연세로 50-1 89-4,37.560009,126.940735
1401,극동늘푸른아파트,15,서울특별시 중랑구 동일로 941 중랑구 묵동 189-2,37.614738,127.076363
1402,금란주차장 앞,10,서울특별시 중랑구 망우로 448 금란주차장 앞,37.600071,127.102333
1403,중화빌딩 앞 (동부시장),15,서울특별시 중랑구 망우로 211 중화빌딩,37.594250,127.076576
1404,동일로 지하차도,10,서울특별시 중랑구 망우로 233 중랑구 중화동 211-3,37.595299,127.080032
1405,망우역 1번출구,10,서울특별시 중랑구 망우로55길 11-10 망우역 1번출구,37.599098,127.092949
1406,망우청소년수련관,10,서울특별시 중랑구 송림길 156 망우청소년수련관,37.606251,127.108269
1407,먹골역 1번출구 뒤,10,서울특별시 중랑구 공릉로 12 중랑구 묵동 189-4,37.611511,127.077888
1408,먹골역 6번출구 앞,10,서울특별시 중랑구 동일로 지하 901 먹골역 6번출구 앞,37.610722,127.077477
141,연대 대운동장 옆,20,서울특별시 서대문구 연세로 50 27,37.562382,126.932648
1410,면목 대원칸타빌아파트,10,서울특별시 중랑구 용마산로 285 581 번지,37.577782,127.090187
1411,상봉시장앞 교차로 한성빌딩 앞,10,서울특별시 중랑구 면목로 456 중랑구 면목동 282-4,37.592541,127.086739
1412,면목초등학교,10,서울특별시 중랑구 면목로 434 면목초등학교,37.590961,127.087067
1413,봉화산역 5번출구 뒤,10,서울특별시 중랑구 신내로 지하 232 봉화산역 5번출구 뒤,37.617561,127.090309
1414,사가정역 1번출구,10,서울특별시 중랑구 사가정로 지하 393 중랑구 면목동 495,37.581646,127.088432
1416,상봉역 3번출구,10,서울특별시 중랑구 면목로 480 중랑구 상봉동 160-22,37.595219,127.085999
1418,새솔초등학교,15,서울특별시 중랑구 신내역로1길 164 새솔초등학교,37.617439,127.109016
142,아현역 4번출구 앞,11,서울특별시 마포구 아현동 329-15 아현역 4번출구 앞,37.557201,126.955666
1420,신내어울공원 앞,15,서울특별시 중랑구 신내로16길 17 신내어울공원 앞,37.614231,127.096764
1421,신내역 4번출구,20,서울특별시 중랑구 신내로 지하 232 신내역 4번출구,37.612461,127.103378
1422,신내우디안아파트 1단지,10,서울특별시 중랑구 신내역로 213 신내우디안아파트 1단지,37.620098,127.106461
1424,양원역 2번출구,10,서울특별시 중랑구 송림길 147 양원역 2번출구,37.606312,127.107742
1425,용마문화복지센터,10,서울특별시 중랑구 용마산로86길 9-27 용마문화복지센터,37.587460,127.095970
1426,면목도시개발아파트 1동 앞,15,서울특별시 중랑구 용마산로 지하 227 면목도시개발아파트 1동 앞,37.573589,127.086823
1427,용마산역 1번출구,10,서울특별시 중랑구 용마산로 지하 227 중랑구 면목동 1381,37.574299,127.086914
1428,원묵고등학교,10,서울특별시 중랑구 숙선옹주로 66 중랑구 묵동 20-3,37.616024,127.085968
1429,장안중학교,15,서울특별시 중랑구 동일로 778 동일로 778,37.599957,127.080002
143,공덕역 2번출구,9,서울특별시 마포구 공덕동 257-88 공덕역 2번출구,37.544579,126.950218
1430,중랑구청,20,서울특별시 중랑구 봉화산로 179 중랑구 신내동 662-1,37.606152,127.092598
1431,중랑구청 사거리,10,서울특별시 중랑구 봉화산로 194 중랑구 신내동 561,37.606499,127.095451
1433,중화역 2번출구,10,서울특별시 중랑구 동일로 지하 797 중랑구 중화동 50-3,37.602077,127.079582
1434,홈플러스 면목동점,15,서울특별시 중랑구 사가정로 332 홈플러스 면목동점,37.579868,127.082367
1435,능산삼거리,15,서울특별시 중랑구 용마산로 644 능산삼거리,37.608681,127.100792
1436,영풍마드레빌,15,서울특별시 중랑구 용마산로129가길 41 영풍마드레빌,37.605881,127.100632
1437,늘푸른공원 앞,15,서울특별시 중랑구 동일로 594 늘푸른공원 앞,37.583420,127.079926
1438,홈플러스 신내점 앞,15,서울특별시 중랑구 신내로 지하 232 홈플러스 신내점 앞,37.616169,127.093483
144,공덕역 8번출구,10,서울특별시 마포구 공덕동 438-5 공덕역 8번출구,37.543579,126.951324
1440,하나은행 면목지점,10,서울특별시 중랑구 동일로 628 하나은행,37.586372,127.080070
1441,신내능말공원,15,서울특별시 중랑구 용마산로136길 33 신내능말공원,37.616711,127.110733
1442,(구)신한은행 중랑교지점,8,서울특별시 중화동 50-8 (구)신한은행 중랑교지점,37.598591,127.079819
1443,구립망우청소년독서실,10,서울특별시 중랑구 망우동 534-23  구립망우청소년독서실,37.595520,127.098778
1444,면목4치안센터,10,서울특별시 면목동 646-4 면목4치안센터,37.574028,127.080544
1445,용마지구대,10,서울특별시 면목동 197-5 용마지구대,37.579941,127.079399
1446,중랑전화국 교차로,10,서울특별시 중랑구 면목동 282-8 중랑전화국 교차로,37.591301,127.080330
1447,면목역 3번출구,15,서울특별시 면목동 120-2 면목역 3번출구,37.588902,127.087280
1448,코스트코 상봉점,15,서울특별시 상봉동 160-3 코스트코 상봉점,37.597321,127.089798
1449,상봉역 1번출구,15,서울특별시 중랑구 망우로 297 상봉역 1번출구,37.596558,127.085838
145,공덕역 5번출구,9,서울특별시 마포구 공덕동 237-9 공덕역 5번출구,37.544250,126.951637
1450,화랑대역 7번출구,10,서울특별시 노원구 화랑로 지하 510 화랑대역 7번출구,37.619625,127.085014
1451,중랑세무서,10,서울특별시 중랑구 망우로 176 중랑세무서,37.592758,127.072670
1452,겸재교 진입부,15,서울특별시 중랑구 겸재로 68 겸재교진입부,37.585655,127.075050
1453,중랑캠핑숲,9,서울특별시 중랑구 송림길 172 중랑캠핑숲,37.604603,127.109253
1454,한국전력공사(동대문 중랑지사),10,서울특별시 중랑구 동일로 862 한국전력공사(동대문 중랑지사),37.607349,127.078590
1455,상봉역 2번 출구,10,서울특별시 중랑구 망우로 297 상봉역 2번 출구,37.596329,127.085899
